Reference,Name,Height (m),Longitude,Latitude,Maidenhead Locator,valid from,valid to,deleted,Activations,last activated by,last date,
DA/AL-185,"Hoher Ifen",2230,10.09969997,47.35419846,JN57BI,20120401,20991231,0,0,,
DA/AL-186,"Aggenstein",1985,10.55720043,47.53689957,JN57GM,20120401,20991231,0,0,,
DA/AL-187,"Sorgschrofen",1635,10.45419979,47.55580139,JN57FN,20120401,20991231,0,0,,
DA/AL-188,"Bodelsberg",964,10.42387000,47.68520000,JN57FQ,20180601,21991231,0,0,,
DA/AL-189,"Butzenhalde",978,10.38147000,47.66203000,JN57EP,20180601,21991231,0,2,DL4SAS/P,14/08/2021
DA/AL-190,"Halde bei Wildberg",557,9.73838000,47.59985000,JN47UO,20180601,21991231,0,0,,
DA/AM-001,"Zahn",1619,11.02560043,47.58420181,JN57MO,20120401,20991231,0,0,,
DA/AM-002,"Puerschling",1566,10.99330044,47.58280182,JN57LN,20120401,20991231,0,2,DL35SDR/P,16/09/2020
DA/AM-003,"Dreisaeuler Kopf",1629,10.94400000,47.58500000,JN57LO,20120401,20991231,0,0,,
DA/AM-004,"Brunnenkopf",1718,10.92469978,47.58359909,JN57LO,20120401,20991231,0,2,DJ2FR,22/11/2017
DA/AM-005,"Kleine Klammspitze",1882,10.90890026,47.58390045,JN57KO,20120401,20991231,0,0,,
DA/AM-006,"Firstberg",1784,10.85809994,47.57939911,JN57KN,20120401,20991231,0,0,,
DA/AM-007,"Hasentalkopf",1797,10.87469959,47.56560135,JN57KN,20120401,20991231,0,0,,
DA/AM-008,"Loesertalkopf",1859,10.87609959,47.55889893,JN57KN,20120401,20991231,0,0,,
DA/AM-009,"Weitalpspitze",1870,10.86330032,47.54919815,JN57KN,20120401,20991231,0,0,,
DA/AM-010,"Kenzenkopf",1745,10.84780025,47.56140137,JN57KN,20120401,20991231,0,0,,
DA/AM-011,"Hochblasse",1989,10.83920002,47.54750061,JN57KN,20120401,20991231,0,0,,
DA/AM-012,"Gabelschrofen",1989,10.82310009,47.55500031,JN57JN,20120401,20991231,0,0,,
DA/AM-013,"Spitzigschroefle",1652,10.79389954,47.56579971,JN57JN,20120401,20991231,0,0,,
DA/AM-014,"Pilgerschrofen",1769,10.74170017,47.53969955,JN57IM,20120401,20991231,0,0,,
DA/AM-015,"Zunderkopf",1726,10.76720047,47.53060150,JN57JM,20120401,20991231,0,0,,
DA/AM-016,"Duerrenberg",1797,10.76360035,47.52030182,JN57JM,20120401,20991231,0,0,,
DA/AM-017,"Schlagstein",1680,10.78890038,47.53079987,JN57JM,20120401,20991231,0,0,,
DA/AM-018,"Kuchelbergspitz",2020,10.94250011,47.54109955,JN57LM,20120401,20991231,0,0,,
DA/AM-019,"Kuchelbergkopf",2026,10.92609978,47.53559875,JN57LM,20120401,20991231,0,0,,
DA/AM-020,"Friederspitz",2049,10.95919991,47.51750183,JN57LM,20120401,20991231,0,0,,
DA/AM-021,"Sunkenkopf",1766,10.93220043,47.50469971,JN57LM,20120401,20991231,0,0,,
DA/AM-022,"Bruenstelskopf",1814,11.04720020,47.53939819,JN57MM,20120401,20991231,0,0,,
DA/AM-023,"Windstierlkopf",1824,11.00809956,47.53139877,JN57MM,20120401,20991231,0,3,DF3MC/P,23/08/2022
DA/AM-024,"Kieneckspitze",1943,11.00500011,47.54579926,JN57MN,20120401,20991231,0,0,,
DA/AM-025,"Ettaler Manndl",1633,11.11566000,47.58468000,JN57NO,20120401,20991231,0,1,DF3MC/P,25/04/2015
DA/AM-026,"Buchenberg",1142,10.81169987,47.60609818,JN57JO,20120401,20991231,0,0,,
DA/AM-027,"Hochriesskopf",1470,10.85970020,47.62720108,JN57KP,20120401,20991231,0,0,,
DA/AM-028,"Goergeleck",1429,10.84109974,47.62139893,JN57KO,20120401,20991231,0,0,,
