"Scheme","DXCC","Reference","Name","Type","Lat","Long","Locator","Roc Code","Historic County","Nearest Postcode","Roc Master_post","Roc Group_hq",""
"UKBOTA","223","B/G-2458","Cliff End Coastal Battery","Coastal Battery Cluster","50.70004","-1.53334","IO90FQ","","Hampshire","PO40 9TB","","","🗺️"
"UKBOTA","223","B/G-2459","Fort Victoria Coastal Battery","Coastal Battery","50.70640","-1.52292","IO90FQ","","Hampshire","PO41 0RR","","","🗺️"
"UKBOTA","223","B/G-2460","RAF North Creake Bomb Store","Bomb Store","52.91757","0.82295","JO02JW","","Norfolk","NR22 6BD","","","🗺️"
"UKBOTA","223","B/G-2461","Bouldnor Forest Coastal Battery","Coastal Battery","50.71001","-1.46475","IO90GR","","Hampshire","PO41 0AB","","","🗺️"
"UKBOTA","223","B/G-2462","Nunwell House bukner","Home Guard HQ","50.68319","-1.15775","IO90KQ","","Hampshire","PO36 0JQ","","","🗺️"
"UKBOTA","223","B/G-2463","Robin Hill Aux Base","Aux Unit Base","50.68570","-1.24447","IO90JQ","","Hampshire","PO30 2PA","","","🗺️"
"UKBOTA","223","B/G-2464","Ryde Aux Base","Aux Unit Base","50.73034","-1.16343","IO90KR","","Hampshire","PO33 2ND","","","🗺️"
"UKBOTA","223","B/G-2465","Whitwell Aux Base","Aux Unit Base","50.60994","-1.25945","IO90IO","","Hampshire","PO38 2AQ","","","🗺️"
"UKBOTA","223","B/G-2466","Ningwood Aux Base","Aux Unit Base","50.70013","-1.43371","IO90GQ","","Hampshire","PO30 4NN","","","🗺️"
"UKBOTA","223","B/G-2467","Airfield Battle HQ - RAF Thurleigh","WW2 Airfield Battle HQ","52.23598","-0.48066","IO92SF","","Bedfordshire","MK44 1QU","","","🗺️"
"UKBOTA","223","B/G-2468","RAF Abingdon Bomb Store","Bomb Store","51.69695","-1.30888","IO91IQ","","Berkshire","OX13 6BX","","","🗺️"
"UKBOTA","223","B/G-2469","RAF Woodhall Spa Stanton Shelter","WW2 Airfield Defences","53.14294","-0.17921","IO93VD","","Lincolnshire","LN10 6YY","","","🗺️"
"UKBOTA","223","B/G-2470","RAF Bardney Thor Missile Control Bunker","Cold War Bunker","53.22675","-0.29263","IO93UF","","Lincolnshire","LN8 5JN","","","🗺️"
"UKBOTA","223","B/G-2471","RAF Halesworth Bomb Store","Bomb Store","52.35753","1.53806","JO02SI","","Suffolk","IP19 8NN","","","🗺️"
"UKBOTA","223","B/G-2472","RAF Coleby Grange Thor Missile Control Bunker","Cold War Bunker","53.13058","-0.49780","IO93SD","","Lincolnshire","LN5 0AS","","","🗺️"
"UKBOTA","223","B/G-2473","RAF Binbrook Bomb Stores","Bomb Stores","53.45080","-0.19750","IO93VK","","Lincolnshire","LN8 6HF","","","🗺️"
"UKBOTA","223","B/G-2474","RAF Caistor Thor Missile Control Bunker","Cold War Bunker","53.50729","-0.36689","IO93TM","","Lincolnshire","LN7 6HJ","","","🗺️"
"UKBOTA","223","B/G-2475","RAF Hemswell Thor Missile Control Bunker","Cold War Bunker","53.40760","-0.58195","IO93RJ","","Lincolnshire","DN21 5TU","","","🗺️"
"UKBOTA","223","B/G-2476","RAF Woodhall Spa Bloodhound Missile Servicing Bunker","Cold War Bunker","53.13721","-0.19861","IO93VD","","Lincolnshire","LN10 6UQ","","","🗺️"
"UKBOTA","223","B/G-2477","RAF Bardney Bomb Stores","Bomb Stores","53.23188","-0.28464","IO93UF","","Lincolnshire","LN8 5JN","","","🗺️"
"UKBOTA","223","B/G-2478","RAF Metheringham Bomb Stores","Bomb Stores","53.13969","-0.35416","IO93TD","","Lincolnshire","LN4 3BG","","","🗺️"
"UKBOTA","223","B/G-2479","RAF North Cotes Bloodhound Missile Control Bunker cluster","Cold War Bunker","53.50593","0.06437","JO03AM","","Lincolnshire","DN36 5XU","","","🗺️"
"UKBOTA","223","B/G-2480","RAF Leiston Ammo Dump","Bomb Store","52.21724","1.55894","JO02SF","","Suffolk","IP16 4WL","","","🗺️"
"UKBOTA","223","B/G-2481","RAF Dunholme Lodge Bloodhound Missile Control Bunker #1","Cold War Bunker","53.28979","-0.51424","IO93RG","","Lincolnshire","LN2 3QF","","","🗺️"
"UKBOTA","223","B/G-2482","RAF Barkston Heath Bloodhound Missile Control Bunker #1","Cold War Bunker","52.96673","-0.56028","IO92RX","","Lincolnshire","NG32 3PZ","","","🗺️"
"UKBOTA","223","B/G-2483","RAF Scampton WW2 Bomb Stores","Bomb Stores","53.31893","-0.56052","IO93RH","","Lincolnshire","LN1 2YH","","","🗺️"
"UKBOTA","223","B/G-2484","RAF Scampton Cold War Bomb Stores","Bomb Stores","53.31419","-0.55266","IO93RH","","Lincolnshire","LN2 3PS","","","🗺️"
"UKBOTA","223","B/G-2485","RAF Waddington Cold War Bomb Stores","Bomb Stores","53.17403","-0.50737","IO93RE","","Lincolnshire","LN5 9FG","","","🗺️"
"UKBOTA","223","B/G-2486","RAF Skellingthorpe Bomb Stores","Bomb Stores","53.21976","-0.61423","IO93QF","","Lincolnshire","LN6 0FH","","","🗺️"
"UKBOTA","223","B/G-2487","RAF Goxhill Airfield Defence Post","WW2 Airfield Defences","53.68496","-0.31802","IO93UQ","","Lincolnshire","DN19 7NW","","","🗺️"
"UKBOTA","223","B/G-2488","Donnington-on-Bain Aux Unit Operating Base","WW2 Aux OB","53.32528","-0.16219","IO93WH","","Lincolnshire","LN11 9RF","","","🗺️"
"UKBOTA","223","B/G-2489","Chain Home Stenigot Defensive Cluster","WW2 Airfield Defences","53.32739","-0.11510","IO93WH","","Lincolnshire","LN11 9RH","","","🗺️"
"UKBOTA","223","B/G-2490","RAF Framlingham Bomb Store","Bomb Store","52.19464","1.42038","JO02RE","","Suffolk","IP17 1LT","","","🗺️"
"UKBOTA","223","B/G-2491","RAF Faldingworth Cold War Weapon Prep Bunker D1","Bomb Stores","53.35369","-0.45276","IO93SI","","Lincolnshire","LN8 2DG","","","🗺️"
"UKBOTA","223","B/G-2492","RAF Faldingworth Cold War Weapon Store Cluster","Bomb Stores","53.35168","-0.45893","IO93SI","","Lincolnshire","LN8 2DG","","","🗺️"
"UKBOTA","223","B/G-2493","Woodhall Spa Air Raid Shelter Cluster","WW2 Airfield Defences","53.14943","-0.21674","IO93VD","","Lincolnshire","LN10 6TW","","","🗺️"
"UKBOTA","223","B/G-2494","Metheringham WW2 Railway Control Centre","WW2 Control Centre","53.13931","-0.39265","IO93TD","","Lincolnshire","LN4 3JH","","","🗺️"
"UKBOTA","223","B/G-2495","Digby LAA Battery","Battery Command Post","53.08286","-0.37115","IO93TB","","Lincolnshire","LN4 3NF","","","🗺️"
"UKBOTA","223","B/G-2496","Gayton Le Wold AA Battery #1","Battery Command Post","53.35400","-0.14300","IO93WI","","Lincolnshire","LN11 0RA","","","🗺️"
"UKBOTA","223","B/G-2497","Gayton Le Wold AA Battery #2","Battery Command Post","53.35100","-0.15800","IO93WI","","Lincolnshire","LN11 9RA","","","🗺️"
"UKBOTA","223","B/G-2498","RAF Waddington WW2 Bomb Stores","Bomb Stores","53.16467","-0.51845","IO93RD","","Lincolnshire","LN4 2HZ","","","🗺️"
"UKBOTA","223","B/G-2499","RAF Goxhill WW2 Bomb Stores","Bomb Stores","53.68495","-0.30953","IO93UQ","","Lincolnshire","DN19 7NW","","","🗺️"
"UKBOTA","223","B/G-2500","No 5 Group HQ - St Vincents Hall","Group HQ","52.90510","-0.62650","IO92QV","","Lincolnshire","NG31 9EN","","","🗺️"
"UKBOTA","223","B/G-2501","West Pinchbeck Pillbox","WW2 Pillbox","52.80385","-0.22061","IO92VT","","Lincolnshire","PE11 3NG","","","🗺️"
"UKBOTA","223","B/G-2502","Spalding Pillbox Cluster","WW2 Pillbox","52.77950","-0.17789","IO92VS","","Lincolnshire","PE11 1YR","","","🗺️"
"UKBOTA","223","B/G-2503","Creeton Pillbox","WW2 Pillbox","52.77136","-0.49903","IO92SS","","Lincolnshire","NG33 4QB","","","🗺️"
"UKBOTA","223","B/G-2504","Ruskington Decoy Airfield Q21(a) Control Bunker","Decoy Airfield Bunker","53.04800","-0.34400","IO93TB","","Lincolnshire","NG34 9ST","","","🗺️"
"UKBOTA","223","B/G-2505","Shorts Corner Pillbox","WW2 Pillbox","53.05693","-0.04212","IO93XB","","Lincolnshire","PE22 7EA","","","🗺️"
"UKBOTA","223","B/G-2506","RAF Folkingham Blast Shelter Cluster","Blast Shelter","52.86921","-0.43234","IO92SU","","Lincolnshire","NG34 0HE","","","🗺️"
"UKBOTA","223","B/G-2507","Spalding Air Raid Shelter Cluster","Air Raid Shelter","52.78754","-0.15039","IO92WS","","Lincolnshire","PE11 1TB","","","🗺️"
"UKBOTA","223","B/G-2508","Weston Pillbox Cluster","WW2 Pillbox","52.82045","-0.07465","IO92XT","","Lincolnshire","PE12 6RH","","","🗺️"
"UKBOTA","223","B/G-2509","Sutterton Wigtoft Road Pillbox","WW2 Pillbox","52.90562","-0.10041","IO92WV","","Lincolnshire","PE20 2DY","","","🗺️"
"UKBOTA","223","B/G-2510","Sutterton Station Road Pillbox","WW2 Pillbox","52.89917","-0.08913","IO92WV","","Lincolnshire","PE20 2JA","","","🗺️"
"UKBOTA","223","B/G-2511","Sutterton Church Lane Pillbox","WW2 Pillbox","52.90110","-0.07792","IO92XV","","Lincolnshire","PE20 2HQ","","","🗺️"
"UKBOTA","223","B/G-2512","Boston Skirbeck Pillbox","WW2 Pillbox","52.96491","-0.02708","IO92XX","","Lincolnshire","PE21 7RD","","","🗺️"
"UKBOTA","223","B/G-2513","RAF Coleby Grange Bomb Stores","WW2 Bomb Stores","53.13436","-0.48760","IO93SD","","Lincolnshire","LN4 2AN","","","🗺️"
"UKBOTA","223","B/G-2514","RAF Coleby Grange Defensive Cluster","Blast Shelter","53.12552","-0.48475","IO93SD","","Lincolnshire","LN5 0AT","","","🗺️"
"UKBOTA","223","B/G-2515","Gosport Borough Council Nuclear Bunker","Cold War Bunkers","50.78677","-1.16882","IO90JS","","Hampshire","PO12 2QX","","","🗺️"
"UKBOTA","223","B/G-2516","Gosport WW2 ARP Bunker","Civil Defence Control Centre","50.78926","-1.14976","IO90KS","","Hampshire","PO12 2JU","","","🗺️"
"UKBOTA","223","B/G-2517","Greystone Bridge","Auxiliary Unit OB","50.59268","-4.31252","IO70UO","","Cornwall","PL15 9PB","","","🗺️"
"UKBOTA","223","B/G-2518","Polshilsa House","Auxiliary Unit OB","50.53018","-4.33444","IO70TM","","Cornwall","PL17 8PP","","","🗺️"
"UKBOTA","223","B/G-2519","Daws Hill Plantation, Plusha.","Auxiliary Unit OB","50.58733","-4.46371","IO70SO","","Cornwall","PL15 7PW","","","🗺️"
"UKBOTA","223","B/G-2520","Old quarry at Kersbrook Farm","Auxiliary Unit OB","50.55584","-4.39237","IO70TN","","Cornwall","PL17 8QR","","","🗺️"
"UKBOTA","223","B/G-2521","Willoughby Walk Decoy Airfield Q171(a) Control Bunker","Decoy Airfield Bunker","52.95600","-0.46100","IO92SW","","Lincolnshire","NG32 3NH","","","🗺️"
"UKBOTA","223","B/G-2522","Swinstead Decoy Airfield Q133(b) Control Bunker","Decoy Airfield Bunker","52.80000","-0.49000","IO92ST","","Lincolnshire","NG33 4PW","","","🗺️"
"UKBOTA","223","B/G-2523","Swayfield Decoy Airfield Q/K33(a) Control Bunker","Decoy Airfield Bunker","52.78722","-0.55232","IO92RS","","Lincolnshire","NG33 4LG","","","🗺️"
"UKBOTA","223","B/G-2524","RAF North Witham Blaster Shelter Cluster","Blast Shelter Cluster","52.79200","-0.60000","IO92QT","","Lincolnshire","NG33 5LZ","","","🗺️"
"UKBOTA","223","B/G-2525","Castle Bitham Pillbox","WW2 Pillbox","52.76521","-0.57002","IO92RS","","Lincolnshire","NG33 4SR","","","🗺️"
"UKBOTA","223","B/G-2526","Heavy Anti Aircraft Battery Leeds H27","HAA Battery","53.70784","-1.51215","IO93FQ","","West Riding","WF1 2PF","","","🗺️"
"UKBOTA","223","B/G-2527","Starfish Bombing Decoy Sf23a","Bombing Decoy","53.64100","-1.44000","IO93GP","","West Riding","WF2 6RU","","","🗺️"
"UKBOTA","223","B/G-2528","HAA Battery Sheffield H17","HAA Battery","53.51611","-1.30266","IO93IM","","West Riding","S63 8GX","","","🗺️"
"UKBOTA","223","B/G-2529","Lees A635 Pillbox","WW2 Pillbox","53.53880","-1.97443","IO93AM","","West Riding","OL3 7NN","","","🗺️"
"UKBOTA","223","B/G-2530","Weston Auxiliary Unit Operational Base","Auxiliary Unit OB","52.80317","-0.06412","IO92XT","","Lincolnshire","PE12 6PS","","","🗺️"
"UKBOTA","223","B/G-2531","Crowland Auxiliary Unit Operational Base","Auxiliary Unit OB","52.67248","-0.15717","IO92WQ","","Lincolnshire","PE6 0GU","","","🗺️"
"UKBOTA","223","B/G-2532","River Welland Pillbox Cluster","Pillbox","52.66608","-0.21596","IO92VP","","Northamptonshire","PE6 7QB","","","🗺️"
"UKBOTA","223","B/G-2533","Maxey Bombing Decoy Airfield Control Bunker","Decoy Airfield Bunker","52.66010","-0.31333","IO92UP","","Northamptonshire","PE6 9BD","","","🗺️"
"UKBOTA","223","B/G-2534","Sovereign House SRHQ 4.2","Regional Government Bunker","51.79388","-0.07951","IO91XT","","Hertfordshire","SG13 8FQ","","","🗺️"
"UKBOTA","223","B/G-2535","De Havilland Bunker Room","Air Raid Shelter and Bunker","51.76638","-0.23738","IO91VS","","Hertfordshire","AL10 9SJ","","","🗺️"
"UKBOTA","223","B/G-2536","Lower Darwen Mill","Group of Air Raid Shelters","53.71884","-2.48025","IO83SR","","Lancashire","BB3 0PN","","","🗺️"
"UKBOTA","223","B/G-2537","Oswaldtwistle Moor Bombing Decoy","Bombing Decoy","53.70741","-2.40385","IO83TQ","","Lancashire","BB1 2PQ","","","🗺️"
"UKBOTA","223","B/G-2538","Blackburn Royal Ordnance Factory","ROF and Pillboxes","53.72196","-2.46411","IO83SR","","Lancashire","BB3 0QB","","","🗺️"
"UKBOTA","223","B/G-2539","Haslingden Bombing Decoy","Bombing Decoy","53.71000","-2.36100","IO83TR","","Lancashire","BB4 4AU","","","🗺️"
"UKBOTA","223","B/G-2540","Hoghton Bombing Decoy","Bombing Decoy","53.74017","-2.57303","IO83RR","","Lancashire","PR5 0SB","","","🗺️"
"UKBOTA","223","B/G-2541","Slaithwaite Bombing Decoy","Bombing Decoy","53.61800","-1.93800","IO93AO","","West Riding","HD7 6AT","","","🗺️"
"UKBOTA","223","B/G-2542","RAF Market Stainton Ammunition Depot","Ammunition Depot","53.30454","-0.15323","IO93WH","","Lincolnshire","LN8 5LJ","","","🗺️"
"UKBOTA","223","B/G-2543","Alwalton Bombing Decoy","Bombing Decoy","52.54000","-0.30300","IO92UM","","Huntingdonshire","PE2 5RH","","","🗺️"
"UKBOTA","223","B/G-2544","Hartley Pillbox","WW2 Pillbox","55.07461","-1.46533","IO95GB","","Northumberland","NE26 4RL","","","🗺️"
"UKBOTA","223","B/G-2545","Browsnea Island Bunker","Decoy Bunker?","50.68931","-1.97970","IO90AQ","","Dorset","BH19 3BL","","","🗺️"
"UKBOTA","223","B/G-2546","Kirby Lonsdale Pillbox","WW2 Pillbox","54.19750","-2.58704","IO84QE","","Westmorland","LA6 2SE","","","🗺️"
"UKBOTA","223","B/G-2547","Blitterlees artillery range bunker","artillery range bunker","54.85804","-3.40099","IO84HU","","Cumberland","CA7 4JZ","","","🗺️"
"UKBOTA","223","B/G-2548","RAF Bruntingthorpe Airfield Battle HQ","ABHQ","52.49870","-1.10909","IO92KL","","Leicestershire","LE17 5QN","","","🗺️"
"UKBOTA","223","B/G-2549","Sandown Barrack Battery","HAA Battery","50.65035","-1.16088","IO90KP","","Hampshire","PO36 9EB","","","🗺️"
"UKBOTA","223","B/G-2550","Hatherwood Battery","HAA Battery","50.67102","-1.56666","IO90FQ","","Hampshire","PO39 0JD","","","🗺️"
"UKBOTA","223","B/G-2551","RAF Cranwell Defensive Cluster","Defensive Cluster","53.03304","-0.50911","IO93RA","","Lincolnshire","NG34 8HA","","","🗺️"
"UKBOTA","223","B/G-2552","RAF Harpur Hill Machine Gun Bunker","WW2 Defensive Bunker","53.21597","-1.90717","IO93BF","","Derbyshire","SK17 0RP","","","🗺️"
"UKBOTA","223","B/G-2553","RAF Harpur Hill Underground Munitions Store(s)","WW2 Storage bunker","53.23132","-1.91260","IO93BF","","Derbyshire","SK17 9JW","","","🗺️"
"UKBOTA","223","B/G-2554","Nunwell House","Home Guard HQ","50.68319","-1.15775","IO90KQ","","Hampshire","PO36 0JQ","","","🗺️"
"UKBOTA","223","B/G-2555","Solent Fort 1 (Spitbank)","WW2 Fortified Naval Location","50.77042","-1.09903","IO90KS","","Hampshire","PO5 3PB","","","🗺️"
"UKBOTA","223","B/G-2556","Solent Fort 2 (Horse Sand)","WW2 Fortified Naval Location","50.74966","-1.07233","IO90LR","","Hampshire","PO4 0BW","","","🗺️"
"UKBOTA","223","B/G-2557","Solent Fort 3 (No Man's Land)","WW2 Fortified Naval Location","50.73992","-1.09518","IO90KR","","Hampshire","PO34 5HB","","","🗺️"
"UKBOTA","223","B/G-2558","Aux Patrol Base","Auxiliary Unit OB","50.79569","-0.75616","IO90OT","","Sussex","PO20 1LY","","","🗺️"
"UKBOTA","223","B/G-2559","Aux Unit OP Folkington Wood","Auxiliary Unit OB","50.81294","0.20164","JO00CT","","Sussex","BN26 5SD","","","🗺️"
"UKBOTA","223","B/G-2560","Special Duties Out Station","Auxiliary Unit OB","50.83031","0.28056","JO00DT","","Sussex","BN26 6QU","","","🗺️"
"UKBOTA","223","B/G-2561","Fritton Pillbox Cluster","WW2 Pillbox","52.53450","1.62632","JO02TM","","Suffolk","NR31 9HQ","","","🗺️"
"UKBOTA","223","B/G-2562","Appledore Bridge Pillbox","Pillbox","51.02763","0.78971","JO01JA","","Kent","TN26 2DJ","","","🗺️"
"UKBOTA","223","B/G-2563","Ashendon Air Raid Cluster","Air Raid Shelter","51.83290","-0.96532","IO91MT","","Buckinghamshire","HP18 0HA","","","🗺️"
"UKBOTA","223","B/G-2564","Ashford Pillbox Cluster","Pillbox","51.10936","0.86585","JO01KC","","Kent","TN23 3EZ","","","🗺️"
"UKBOTA","223","B/G-2565","Barrow Haven HAA Site H27","Anti Aircraft Battery","53.69439","-0.40182","IO93TQ","","Lincolnshire","DN19 7HA","","","🗺️"
"UKBOTA","223","B/G-2566","Belton Pillbox","Pill Box","52.56216","1.64536","JO02TN","","Suffolk","NR31 9ND","","","🗺️"
"UKBOTA","223","B/G-2567","Bremhill Bridge Fuel Depot","WW2 Fuel Depot","51.58698","-1.83944","IO91BO","","Wiltshire","SN5 4FZ","","","🗺️"
"UKBOTA","223","B/G-2568","Browston Pillbox Cluster","Pillbox Cluster","52.54789","1.68460","JO02UN","","Suffolk","NR32 5LZ","","","🗺️"
"UKBOTA","223","B/G-2569","Burnham Minefield Control Tower","Minefield Control Tower","51.62497","0.91206","JO01KO","","Essex","CM0 8NG","","","🗺️"
"UKBOTA","223","B/G-2570","Dymchurch Redoubt Cluster","WW2 Bunker","51.04901","1.03671","JO01MB","","Kent","CT21 4NF","","","🗺️"
"UKBOTA","223","B/G-2571","Filey Brigg Pillbox","Pillbox","54.21514","-0.27998","IO94UF","","North Riding","YO14 9LF","","","🗺️"
"UKBOTA","223","B/G-2572","Fort Amherst magazine","Ammunition store","51.38722","0.52476","JO01GJ","","Kent","ME4 4TX","","","🗺️"
"UKBOTA","223","B/G-2573","Fort Borstal magazine","Ammunition store","51.37052","0.48882","JO01FI","","Kent","ME1 3NT","","","🗺️"
"UKBOTA","223","B/G-2574","Fort Horsted magazine","Ammunition store","51.35788","0.51367","JO01GI","","Kent","ME4 6HZ","","","🗺️"
"UKBOTA","223","B/G-2575","Gillkicker Point and battery bunker","Military bunkers","50.77395","-1.14092","IO90KS","","Hampshire","PO12 2NJ","","","🗺️"
"UKBOTA","223","B/G-2576","Goxhill HAA Site E / H25","Anti Aircraft Battery","53.70733","-0.29692","IO93UQ","","Lincolnshire","DN19 7NH","","","🗺️"
"UKBOTA","223","B/G-2577","Grain Land Fort magazine","Ammunition store","51.45735","0.71928","JO01IK","","Kent","ME3 0DW","","","🗺️"
"UKBOTA","223","B/G-2578","Humber HAA Battery H22","Anti Aircraft Battery","53.62337","-0.19916","IO93VO","","Lincolnshire","DN40 1FN","","","🗺️"
"UKBOTA","223","B/G-2579","Humber HAA Battery L","Anti Aircraft Battery","53.62500","-0.21539","IO93VO","","Lincolnshire","DN40 2DW","","","🗺️"
"UKBOTA","223","B/G-2580","Immingham Coast Defence Minefield Radar Control Tower","Minefield Radar Tower","53.62401","-0.17416","IO93VO","","Lincolnshire","DN40 2PN","","","🗺️"
"UKBOTA","223","B/G-2581","LAA Battery - Filey","LAA Battery","54.21759","-0.27026","IO94UF","","North Riding","YO14 9BT","","","🗺️"
"UKBOTA","223","B/G-2582","Laytonstone Factory","WW2 Factory","51.56858","0.00886","JO01AN","","Essex","E11 1HE","","","🗺️"
"UKBOTA","223","B/G-2583","Longbridge Shadow Factory","WW2 Factory","52.38964","-1.98933","IO92AJ","","Worcestershire","B31 2BQ","","","🗺️"
"UKBOTA","223","B/G-2584","Mavis Enderby Aux Op Base","Aux Op Base","53.17089","0.04367","JO03AE","","Lincolnshire","PE23 4EQ","","","🗺️"
"UKBOTA","223","B/G-2585","Military Canal Pillbox","Pillbox","51.03627","0.79463","JO01JA","","Kent","TN26 2AH","","","🗺️"
"UKBOTA","223","B/G-2586","New Holland Public Air Raid Shelter Cluster #1","Air Raid Shelter","53.70031","-0.36016","IO93TQ","","Lincolnshire","DN19 7RQ","","","🗺️"
"UKBOTA","223","B/G-2587","New Holland Public Air Raid Shelter Cluster #2","Air Raid Shelter","53.69560","-0.36279","IO93TQ","","Lincolnshire","DN19 7QA","","","🗺️"
"UKBOTA","223","B/G-2588","New Holland Public Air Raid Shelter Cluster #3","Air Raid Shelter","53.69417","-0.36155","IO93TQ","","Lincolnshire","DN19 7PJ","","","🗺️"
"UKBOTA","223","B/G-2589","Pirbright Pillbox Cluster","Pillbox","51.29697","-0.68019","IO91PH","","Surrey","GU24 0PQ","","","🗺️"
"UKBOTA","223","B/G-2590","RAF Cranfield Pillboxes","Pillbox","52.06208","-0.62542","IO92QB","","Bedfordshire","MK17 8XX","","","🗺️"
"UKBOTA","223","B/G-2591","RAF Dunholme ABHQ","Air Battle HQ","53.29394","-0.51100","IO93RH","","Lincolnshire","LN2 3QF","","","🗺️"
"UKBOTA","223","B/G-2592","RAF Dunholme Bomb Stores","Bomb Stores","53.28437","-0.50507","IO93RG","","Lincolnshire","LN2 2NB","","","🗺️"
"UKBOTA","223","B/G-2593","RAF Dunholme Lodge Bloodhound Missile Control Bunker #2","Cold War Bunker","53.28783","-0.51457","IO93RG","","Lincolnshire","LN2 2LX","","","🗺️"
